File Path,File Name,Title,Splunk Query
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_webshell_tool_recon.yml,proc_creation_win_webshell_tool_recon.yml,Webshell Tool Reconnaissance Activity,"ParentImage IN (\\caddy.exe, \\httpd.exe, \\nginx.exe, \\php-cgi.exe, \\w3wp.exe, \\ws_tomcatservice.exe) OR (ParentImage IN (\\java.exe, \\javaw.exe) ParentImage IN (-tomcat-, \\tomcat)) OR (ParentImage IN (\\java.exe, \\javaw.exe) CommandLine IN (CATALINA_HOME, catalina.jar)) CommandLine IN (perl --help, perl -h, python --help, python -h, python3 --help, python3 -h, wget --help)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_werfault_lsass_shtinkering.yml,proc_creation_win_werfault_lsass_shtinkering.yml,Potential Credential Dumping Via WER,"Image=\\Werfault.exe OR OriginalFileName=WerFault.exe ParentUser IN (AUTHORI, AUTORI) User IN (AUTHORI, AUTORI) CommandLine= -u -p  CommandLine= -ip  CommandLine= -s  NOT ParentImage=C:\\Windows\\System32\\lsass.exe"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_werfault_reflect_debugger_exec.yml,proc_creation_win_werfault_reflect_debugger_exec.yml,Potential ReflectDebugger Content Execution Via WerFault.EXE,Image=\\WerFault.exe OR OriginalFileName=WerFault.exe CommandLine= -pr
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wermgr_susp_child_process.yml,proc_creation_win_wermgr_susp_child_process.yml,Suspicious Child Process Of Wermgr.EXE,"ParentImage=\\wermgr.exe Image IN (\\cmd.exe, \\cscript.exe, \\ipconfig.exe, \\mshta.exe, \\net.exe, \\net1.exe, \\netstat.exe, \\nslookup.exe, \\powershell_ise.exe, \\powershell.exe, \\pwsh.exe, \\regsvr32.exe, \\rundll32.exe, \\systeminfo.exe, \\whoami.exe, \\wscript.exe) NOT (Image=\\rundll32.exe CommandLine=C:\\Windows\\system32\\WerConCpl.dll CommandLine=LaunchErcApp  CommandLine IN (-queuereporting, -responsepester))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wermgr_susp_exec_location.yml,proc_creation_win_wermgr_susp_exec_location.yml,Suspicious Execution Location Of Wermgr.EXE,"Image=\\wermgr.exe NOT (Image IN (C:\\Windows\\System32\\, C:\\Windows\\SysWOW64\\, C:\\Windows\\WinSxS\\))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wget_download_direct_ip.yml,proc_creation_win_wget_download_direct_ip.yml,Suspicious File Download From IP Via Wget.EXE,Error converting to Splunk: ORing regular expressions is not yet supported by Splunk backend
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wget_download_susp_file_sharing_domains.yml,proc_creation_win_wget_download_susp_file_sharing_domains.yml,Suspicious File Download From File Sharing Domain Via Wget.EXE,Error converting to Splunk: ORing regular expressions is not yet supported by Splunk backend
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wget_download_susp_locations.yml,proc_creation_win_wget_download_susp_locations.yml,Suspicious File Download From IP Via Wget.EXE - Paths,Error converting to Splunk: ORing regular expressions is not yet supported by Splunk backend
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_where_browser_data_recon.yml,proc_creation_win_where_browser_data_recon.yml,Suspicious Where Execution,"Image=\\where.exe OR OriginalFileName=where.exe CommandLine IN (places.sqlite, cookies.sqlite, formhistory.sqlite, logins.json, key4.db, key3.db, sessionstore.jsonlz4, History, Bookmarks, Cookies, Login Data)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_whoami_all_execution.yml,proc_creation_win_whoami_all_execution.yml,Enumerate All Information With Whoami.EXE,Image=\\whoami.exe OR OriginalFileName=whoami.exe CommandLine= -all OR CommandLine= /all OR CommandLine= –all OR CommandLine= —all OR CommandLine= ―all
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_whoami_execution.yml,proc_creation_win_whoami_execution.yml,Whoami Utility Execution,Image=\\whoami.exe OR OriginalFileName=whoami.exe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_whoami_execution_from_high_priv_process.yml,proc_creation_win_whoami_execution_from_high_priv_process.yml,Whoami.EXE Execution From Privileged Process,"OriginalFileName=whoami.exe OR Image=\\whoami.exe User IN (AUTHORI, AUTORI, TrustedInstaller)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_whoami_groups_discovery.yml,proc_creation_win_whoami_groups_discovery.yml,Group Membership Reconnaissance Via Whoami.EXE,"Image=\\whoami.exe OR OriginalFileName=whoami.exe CommandLine IN ( /groups,  -groups)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_whoami_output.yml,proc_creation_win_whoami_output.yml,Whoami.EXE Execution With Output Option,"(Image=\\whoami.exe OR OriginalFileName=whoami.exe CommandLine IN ( /FO CSV,  -FO CSV)) OR CommandLine=whoami>"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_whoami_parent_anomaly.yml,proc_creation_win_whoami_parent_anomaly.yml,Whoami.EXE Execution Anomaly,"Image=\\whoami.exe OR OriginalFileName=whoami.exe NOT (ParentImage IN (\\cmd.exe, \\powershell_ise.exe, \\powershell.exe, \\pwsh.exe) OR ParentImage!= OR ParentImage=) NOT ParentImage=:\\Program Files\\Microsoft Monitoring Agent\\Agent\\MonitoringHost.exe"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_whoami_priv_discovery.yml,proc_creation_win_whoami_priv_discovery.yml,Security Privileges Enumeration Via Whoami.EXE,"Image=\\whoami.exe OR OriginalFileName=whoami.exe CommandLine IN ( /priv,  -priv)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_windows_terminal_susp_children.yml,proc_creation_win_windows_terminal_susp_children.yml,Suspicious WindowsTerminal Child Processes,"ParentImage IN (\\WindowsTerminal.exe, \\wt.exe) Image IN (\\rundll32.exe, \\regsvr32.exe, \\certutil.exe, \\cscript.exe, \\wscript.exe, \\csc.exe) OR Image IN (C:\\Users\\Public\\, \\Downloads\\, \\Desktop\\, \\AppData\\Local\\Temp\\, \\Windows\\TEMP\\) OR CommandLine IN ( iex ,  icm, Invoke-, Import-Module , ipmo , DownloadString(,  /c ,  /k ,  /r ) NOT ((CommandLine=Import-Module CommandLine=Microsoft.VisualStudio.DevShell.dll CommandLine=Enter-VsDevShell) OR (CommandLine=\\AppData\\Local\\Packages\\Microsoft.WindowsTerminal_ CommandLine=\\LocalState\\settings.json) OR (CommandLine=C:\\Program Files\\Microsoft Visual Studio\\ CommandLine=\\Common7\\Tools\\VsDevCmd.bat))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winget_add_custom_source.yml,proc_creation_win_winget_add_custom_source.yml,Add New Download Source To Winget,Image=\\winget.exe OR OriginalFileName=winget.exe CommandLine=source  CommandLine=add
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winget_add_insecure_custom_source.yml,proc_creation_win_winget_add_insecure_custom_source.yml,Add Insecure Download Source To Winget,Image=\\winget.exe OR OriginalFileName=winget.exe CommandLine=source  CommandLine=add  CommandLine=http://
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winget_add_susp_custom_source.yml,proc_creation_win_winget_add_susp_custom_source.yml,Add Potential Suspicious New Download Source To Winget,"Image=\\winget.exe OR OriginalFileName=winget.exe CommandLine=source  CommandLine=add 
| regex CommandLine=://\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}\\.\\d{1,3}"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winget_local_install_via_manifest.yml,proc_creation_win_winget_local_install_via_manifest.yml,Install New Package Via Winget Local Manifest,"Image=\\winget.exe OR OriginalFileName=winget.exe CommandLine IN (install,  add ) CommandLine IN (-m , --manifest)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winrar_exfil_dmp_files.yml,proc_creation_win_winrar_exfil_dmp_files.yml,Winrar Compressing Dump Files,"Image IN (\\rar.exe, \\winrar.exe) OR Description=Command line RAR CommandLine IN (.dmp, .dump, .hdmp)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winrar_susp_child_process.yml,proc_creation_win_winrar_susp_child_process.yml,Potentially Suspicious Child Process Of WinRAR.EXE,"ParentImage=\\WinRAR.exe Image IN (\\cmd.exe, \\cscript.exe, \\mshta.exe, \\powershell.exe, \\pwsh.exe, \\regsvr32.exe, \\rundll32.exe, \\wscript.exe) OR OriginalFileName IN (Cmd.Exe, cscript.exe, mshta.exe, PowerShell.EXE, pwsh.dll, regsvr32.exe, RUNDLL32.EXE, wscript.exe)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winrar_uncommon_folder_execution.yml,proc_creation_win_winrar_uncommon_folder_execution.yml,Winrar Execution in Non-Standard Folder,"Image IN (\\rar.exe, \\winrar.exe) OR Description=Command line RAR NOT (Image=\\UnRAR.exe OR Image IN (:\\Program Files (x86)\\WinRAR\\, :\\Program Files\\WinRAR\\)) NOT Image=:\\Windows\\Temp\\"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winrm_awl_bypass.yml,proc_creation_win_winrm_awl_bypass.yml,AWL Bypass with Winrm.vbs and Malicious WsmPty.xsl/WsmTxt.xsl,"CommandLine=winrm CommandLine IN (format:pretty, format:\pretty\, format:\text\, format:text) NOT (Image IN (C:\\Windows\\System32\\, C:\\Windows\\SysWOW64\\))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winrm_execution_via_scripting_api_winrm_vbs.yml,proc_creation_win_winrm_execution_via_scripting_api_winrm_vbs.yml,Remote Code Execute via Winrm.vbs,Image=\\cscript.exe OR OriginalFileName=cscript.exe CommandLine=winrm CommandLine=invoke Create wmicimv2/Win32_ CommandLine=-r:http
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winrm_remote_powershell_session_process.yml,proc_creation_win_winrm_remote_powershell_session_process.yml,Remote PowerShell Session Host Process (WinRM),"Image=\\wsmprovhost.exe OR ParentImage=\\wsmprovhost.exe | table ComputerName,User,CommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winrm_susp_child_process.yml,proc_creation_win_winrm_susp_child_process.yml,Suspicious Processes Spawned by WinRM,"ParentImage=\\wsmprovhost.exe Image IN (\\cmd.exe, \\sh.exe, \\bash.exe, \\powershell.exe, \\pwsh.exe, \\wsl.exe, \\schtasks.exe, \\certutil.exe, \\whoami.exe, \\bitsadmin.exe)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_winzip_password_compression.yml,proc_creation_win_winzip_password_compression.yml,Compress Data and Lock With Password for Exfiltration With WINZIP,"CommandLine IN (winzip.exe, winzip64.exe) CommandLine=-s\ CommandLine IN ( -min ,  -a )"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wlrmdr_uncommon_child_process.yml,proc_creation_win_wlrmdr_uncommon_child_process.yml,Wlrmdr.EXE Uncommon Argument Or Child Process,"ParentImage=\\wlrmdr.exe OR (Image=\\wlrmdr.exe OR OriginalFileName=WLRMNDR.EXE CommandLine=-s  OR CommandLine=/s  OR CommandLine=–s  OR CommandLine=—s  OR CommandLine=―s  CommandLine=-f  OR CommandLine=/f  OR CommandLine=–f  OR CommandLine=—f  OR CommandLine=―f  CommandLine=-t  OR CommandLine=/t  OR CommandLine=–t  OR CommandLine=—t  OR CommandLine=―t  CommandLine=-m  OR CommandLine=/m  OR CommandLine=–m  OR CommandLine=—m  OR CommandLine=―m  CommandLine=-a  OR CommandLine=/a  OR CommandLine=–a  OR CommandLine=—a  OR CommandLine=―a  CommandLine=-u  OR CommandLine=/u  OR CommandLine=–u  OR CommandLine=—u  OR CommandLine=―u  NOT (ParentImage=C:\\Windows\\System32\\winlogon.exe OR ParentImage IN (, -) OR ParentImage!=))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_eventconsumer_creation.yml,proc_creation_win_wmic_eventconsumer_creation.yml,New ActiveScriptEventConsumer Created Via Wmic.EXE,"CommandLine=ActiveScriptEventConsumer CommandLine= CREATE  | table CommandLine,ParentCommandLine"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_namespace_defender.yml,proc_creation_win_wmic_namespace_defender.yml,Potential Windows Defender Tampering Via Wmic.EXE,OriginalFileName=wmic.exe OR Image=\\WMIC.exe CommandLine=/Namespace:\\\\root\\Microsoft\\Windows\\Defender
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_process_creation.yml,proc_creation_win_wmic_process_creation.yml,New Process Created Via Wmic.EXE,Image=\\wmic.exe OR OriginalFileName=wmic.exe CommandLine=process CommandLine=call CommandLine=create
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_computersystem.yml,proc_creation_win_wmic_recon_computersystem.yml,Computer System Reconnaissance Via Wmic.EXE,Image=\\wmic.exe OR OriginalFileName=wmic.exe CommandLine=computersystem
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_csproduct.yml,proc_creation_win_wmic_recon_csproduct.yml,Hardware Model Reconnaissance Via Wmic.EXE,Image=\\wmic.exe OR OriginalFileName=wmic.exe CommandLine=csproduct
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_group.yml,proc_creation_win_wmic_recon_group.yml,Local Groups Reconnaissance Via Wmic.EXE,Image=\\wmic.exe OR OriginalFileName=wmic.exe CommandLine= group
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_hotfix.yml,proc_creation_win_wmic_recon_hotfix.yml,Windows Hotfix Updates Reconnaissance Via Wmic.EXE,OriginalFileName=wmic.exe OR Image=\\WMIC.exe CommandLine= qfe
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_process.yml,proc_creation_win_wmic_recon_process.yml,Process Reconnaissance Via Wmic.EXE,Image=\\WMIC.exe OR OriginalFileName=wmic.exe CommandLine=process NOT (CommandLine=call CommandLine=create)
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_product.yml,proc_creation_win_wmic_recon_product.yml,Potential Product Reconnaissance Via Wmic.EXE,Image=\\wmic.exe OR OriginalFileName=wmic.exe CommandLine=Product
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_product_class.yml,proc_creation_win_wmic_recon_product_class.yml,Potential Product Class Reconnaissance Via Wmic.EXE,"Image=\\wmic.exe OR OriginalFileName=wmic.exe CommandLine IN (AntiVirusProduct, FirewallProduct)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_service.yml,proc_creation_win_wmic_recon_service.yml,Service Reconnaissance Via Wmic.EXE,Image=\\WMIC.exe OR OriginalFileName=wmic.exe CommandLine=service
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_system_info_uncommon.yml,proc_creation_win_wmic_recon_system_info_uncommon.yml,Uncommon System Information Discovery Via Wmic.EXE,"Description=WMI Commandline Utility OR OriginalFileName=wmic.exe OR Image=\\WMIC.exe CommandLine IN (LOGICALDISK get Name,Size,FreeSpace, os get Caption,OSArchitecture,Version)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_unquoted_service_search.yml,proc_creation_win_wmic_recon_unquoted_service_search.yml,Potential Unquoted Service Path Reconnaissance Via Wmic.EXE,"OriginalFileName=wmic.exe OR Image=\\WMIC.exe CommandLine= service get  CommandLine=name,displayname,pathname,startmode"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_recon_volume.yml,proc_creation_win_wmic_recon_volume.yml,System Disk And Volume Reconnaissance Via Wmic.EXE,"Image=\\WMIC.exe OR OriginalFileName=wmic.exe CommandLine IN (volume, path win32_logicaldisk)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_remote_execution.yml,proc_creation_win_wmic_remote_execution.yml,WMIC Remote Command Execution,"Image=\\WMIC.exe OR OriginalFileName=wmic.exe CommandLine=/node: NOT (CommandLine IN (/node:127.0.0.1 , /node:localhost ))"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_service_manipulation.yml,proc_creation_win_wmic_service_manipulation.yml,Service Started/Stopped Via Wmic.EXE,"OriginalFileName=wmic.exe OR Image=\\WMIC.exe CommandLine= service  CommandLine= call  CommandLine IN (stopservice, startservice)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_squiblytwo_bypass.yml,proc_creation_win_wmic_squiblytwo_bypass.yml,Potential SquiblyTwo Technique Execution,"Image=\\wmic.exe OR OriginalFileName=wmic.exe OR Imphash IN (1B1A3F43BF37B5BFE60751F2EE2F326E, 37777A96245A3C74EB217308F3546F4C, 9D87C9D67CE724033C0B40CC4CA1B206) OR Hashes IN (IMPHASH=1B1A3F43BF37B5BFE60751F2EE2F326E, IMPHASH=37777A96245A3C74EB217308F3546F4C, IMPHASH=9D87C9D67CE724033C0B40CC4CA1B206) CommandLine=format: CommandLine=http"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_susp_execution_via_office_process.yml,proc_creation_win_wmic_susp_execution_via_office_process.yml,Suspicious WMIC Execution Via Office Process,"ParentImage IN (\\WINWORD.EXE, \\EXCEL.EXE, \\POWERPNT.exe, \\MSPUB.exe, \\VISIO.exe, \\MSACCESS.EXE, \\EQNEDT32.EXE, \\ONENOTE.EXE, \\wordpad.exe, \\wordview.exe) Image=\\wbem\\WMIC.exe OR OriginalFileName=wmic.exe CommandLine=process CommandLine=create CommandLine=call CommandLine IN (regsvr32, rundll32, msiexec, mshta, verclsid, wscript, cscript)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_susp_process_creation.yml,proc_creation_win_wmic_susp_process_creation.yml,Suspicious Process Created Via Wmic.EXE,"CommandLine=process  CommandLine=call  CommandLine=create  CommandLine IN (rundll32, bitsadmin, regsvr32, cmd.exe /c , cmd.exe /k , cmd.exe /r , cmd /c , cmd /k , cmd /r , powershell, pwsh, certutil, cscript, wscript, mshta, \\Users\\Public\\, \\Windows\\Temp\\, \\AppData\\Local\\, %temp%, %tmp%, %ProgramData%, %appdata%, %comspec%, %localappdata%)"
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_terminate_application.yml,proc_creation_win_wmic_terminate_application.yml,Application Terminated Via Wmic.EXE,Image=\\WMIC.exe OR OriginalFileName=wmic.exe CommandLine=call CommandLine=terminate
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_uninstall_application.yml,proc_creation_win_wmic_uninstall_application.yml,Application Removed Via Wmic.EXE,Image=\\WMIC.exe OR OriginalFileName=wmic.exe CommandLine=call CommandLine=uninstall
C:\SigmaRules\sigma\rules\windows\process_creation\proc_creation_win_wmic_uninstall_security_products.yml,proc_creation_win_wmic_uninstall_security_products.yml,Potential Tampering With Security Products Via WMIC,"(CommandLine=wmic CommandLine=product where  CommandLine=call CommandLine=uninstall CommandLine=/nointeractive) OR (CommandLine=wmic CommandLine=caption like  CommandLine IN (call delete, call terminate)) OR (CommandLine=process  CommandLine=where  CommandLine=delete) CommandLine IN (%carbon%, %cylance%, %endpoint%, %eset%, %malware%, %Sophos%, %symantec%, Antivirus, AVG , Carbon Black, CarbonBlack, Cb Defense Sensor 64-bit, Crowdstrike Sensor, Cylance , Dell Threat Defense, DLP Endpoint, Endpoint Detection, Endpoint Protection, Endpoint Security, Endpoint Sensor, ESET File Security, LogRhythm System Monitor Service, Malwarebytes, McAfee Agent, Microsoft Security Client, Sophos Anti-Virus, Sophos AutoUpdate, Sophos Credential Store, Sophos Management Console, Sophos Management Database, Sophos Management Server, Sophos Remote Management System, Sophos Update Manager, Threat Protection, VirusScan, Webroot SecureAnywhere, Windows Defender)"
